,r_p_diff,score,sd1,sd2,sd1/sd2,beats_per_sec,label,dom_freq
2598,0,1,8.467728251,16.21878835,0.522093764,1.5,N,0.766666667
2599,1,0.892857143,206.6018675,239.8296466,0.861452578,0.966666667,N,0.933333333
2600,8,1,6.287848363,66.0784181,0.095157368,1.533333333,N,0.933333333
2601,2,0.547945205,103.8474533,177.0735836,0.586464967,1.233333333,N,0.883333333
2602,2,1,2.357022604,7.409035935,0.318128111,1.333333333,N,2.8
2603,0,0.941176471,18.25853624,65.2117019,0.279988648,1.166666667,N,1.266666667
2604,17,0.431034483,152.8960202,142.0085224,1.076667918,1.966666667,A,3.133333333
2605,3,1,17.37352164,39.15876555,0.443668778,1.466666667,N,0.8
2606,65,0.900763359,64.19471325,78.1708542,0.821210334,2.2,A,1.1
2607,8,1,11.48423942,52.48969593,0.218790359,1.466666667,N,1.466666667
2608,0,0.735294118,23.73350495,101.4067465,0.234042663,1.166666667,N,0.9
2609,14,0.833333333,113.6756221,95.01011211,1.196458141,1.833333333,A,0.733333333
2610,0,0.677419355,134.8763494,135.9233626,0.992297033,1.066666667,A,3.5
2611,0,1,14.29045259,37.25984774,0.383534917,1.233333333,N,1.266666667
2612,0,0.666666667,80.06216406,118.6475946,0.67478961,1.233333333,N,0.8
2613,2,1,10.40451672,15.61236791,0.666427846,1.233333333,N,1.3
2614,0,0.96969697,40.52605472,36.19847871,1.119551323,1.133333333,N,1.166666667
2615,5,1,3.244706568,5.527707984,0.586989504,1.266666667,N,2.633333333
2616,0,0.321428571,98.84294798,179.7349825,0.549937172,0.966666667,N,0.933333333
2617,1,0.935483871,18.77744904,38.63089022,0.486073423,1.066666667,N,0.966666667
2618,15,0.988095238,70.56011179,68.01211637,1.037463845,1.416666667,N,1.416666667
2619,9,0.632653061,94.37947111,100.4484543,0.939581119,1.666666667,A,3.533333333
2620,2,0.129032258,325.1785834,337.769554,0.962723193,1.066666667,N,0.733333333
2621,1,0.8125,125.4397283,95.34045463,1.315703065,1.1,N,1
2622,1,0.941176471,79.43479556,120.4892587,0.659268688,1.166666667,N,1.166666667
2623,0,1,5.896472698,13.52428478,0.435991462,1.333333333,N,4.066666667
2624,0,1,17.8022353,52.43271703,0.339525325,1.266666667,N,1.266666667
2625,0,0.75,41.31103871,56.82691426,0.726962554,0.964912281,N,1.023391813
2626,1,0.264705882,261.5465958,209.1196242,1.25070326,1.166666667,A,0.7
2627,0,0.3,81.29355433,49.60889561,1.638689056,1.215917465,N,4.0899042
2628,1,1,9.310479694,18.7040598,0.497778546,1.166666667,N,0.933333333
2629,0,0.95,20.48448898,61.51679343,0.332990194,1.366666667,N,0.766666667
2630,12,1,6.659718602,15.98320878,0.416669687,1.066666667,N,1.133333333
2631,6,0.76744186,81.71506965,59.15613961,1.381345541,1.466666667,A,4.966666667
2632,2,0.967741935,12.02902868,29.30733275,0.410444334,1.066666667,N,1.1
2633,0,0.419354839,116.9864401,178.0051324,0.657208242,1.190181007,N,1.115794694
2634,1,1,4.975912761,7.348364589,0.677145602,1.2,N,3.766666667
2635,1,1,4.8139419,18.97951764,0.253638791,1.433333333,N,0.733333333
2636,0,0.029411765,150.8051039,220.0435673,0.685342025,1.166666667,N,0.8
2637,0,0.866666667,25.54130583,42.32429894,0.603466719,1.033333333,N,1.1
2638,0,1,24.15504702,18.67999128,1.293097339,1.049840933,N,1.081654295
2639,0,1,6.685687152,16.61133673,0.402477372,1.233333333,N,1.3
2640,0,0.818181818,22.32911574,58.86642571,0.379318355,1.133333333,N,0.833333333
2641,0,0.926829268,79.14646672,71.5826785,1.105665063,1.4,N,1.566666667
2642,0,1,11.24270877,19.74522947,0.569388611,1.2,N,1.233333333
2643,1,1,10.65632609,14.56616637,0.731580693,1.2,N,1.233333333
2644,1,1,4.677749544,21.35344195,0.219063023,1.3,N,1.333333333
2645,5,0.756756757,106.4963556,100.321051,1.061555422,1.266666667,A,1.366666667
2646,3,0.973684211,42.24521012,75.77702183,0.557493672,1.283333333,N,2.566666667
2647,1,0.833333333,20.84329924,38.94516812,0.535196027,1.033333333,N,1.066666667
2648,0,1,10.77152167,19.17209907,0.561833195,1.283333333,N,1.083333333
2649,1,0.972972973,9.959408357,57.55249736,0.173049108,1.266666667,N,0.733333333
2650,1,1,11.03716554,33.21076016,0.332337034,1.433333333,N,2.9
2651,0,1,11.3381481,29.58324164,0.383262532,1.133333333,N,1.166666667
2652,1,0.083333333,8.751229744,19.70396146,0.444135549,1.038891849,N,1.118806606
2653,0,0.909090909,7.197323206,25.81110521,0.278845991,1.286353468,N,4.082774049
2654,0,0.878787879,76.94465989,131.1757189,0.586577002,1.133333333,N,1.2
2655,0,0.78125,53.07298578,72.51841219,0.73185532,1.1,N,1.133333333
2656,1,0.909090909,53.34426768,86.78799475,0.614650308,1.133333333,N,0.833333333
2657,0,1,5.574133434,9.755863177,0.571362404,1.133333333,N,2.366666667
2658,3,0.882352941,82.44020939,125.8119634,0.655265264,1.166666667,N,0.933333333
2659,0,0.868421053,27.03648483,69.7551575,0.387591195,1.3,N,1.366666667
2660,1,0.878787879,31.62792312,60.90463858,0.519302369,1.133333333,N,1.133333333
2661,0,0.846153846,7.363574011,26.65933232,0.276209994,0.9,N,2.866666667
2662,24,0.351851852,188.272414,246.6136999,0.763430475,1.816666667,A,1
2663,0,0.814814815,64.43484393,51.22921958,1.25777524,0.933333333,N,1.5
2664,0,0.684210526,27.56585829,79.13498391,0.348339722,1.189060642,N,1.070154578
2665,0,1,4.274297717,13.55099906,0.315423069,1.3,N,4.033333333
2666,2,0.861111111,186.5280827,210.3145684,0.886900437,1.233333333,N,0.9
2667,0,0.72,20.32125286,86.05144662,0.236152368,1.270358306,N,1.270358306
2668,1,1,4.40116496,15.41358468,0.285538053,1.147720175,N,1.171143036
2669,0,0.98630137,17.74492407,46.86108047,0.378670826,1.233333333,N,1.133333333
2670,5,1,7.837007409,7.516481954,1.042643015,1.2,N,3.733333333
2671,5,0.408163265,159.5363351,135.2107052,1.179909053,1.666666667,A,4.433333333
2672,0,1,7.046956375,23.8818284,0.295076083,1.433333333,N,1.466666667
2673,0,1,6.508541397,21.64612408,0.300679298,1.1,N,2.25
2674,12,1,6.382820894,27.77824243,0.229777709,1.266666667,N,2.55
2675,0,0.652173913,21.64626079,29.06189367,0.744833115,0.8,N,0.866666667
2676,0,0.4,311.8354368,210.6411768,1.480410628,1.033333333,A,3.466666667
2677,31,0.871428571,106.0408262,115.3566442,0.919243334,2.366666667,A,5.466666667
2678,1,0.694444444,52.42102363,85.24277721,0.614961471,1.233333333,N,1.166666667
2679,6,1,9.190245006,13.64154956,0.673695093,1.333333333,N,1.4
2680,6,0.425,178.9121027,163.7260192,1.092753025,1.366666667,A,1.2
2681,0,0.875,15.58138351,50.22506865,0.310231204,1.1,N,1.166666667
2682,4,0.033333333,222.6712994,347.7643526,0.640293629,1.033333333,N,0.733333333
2683,0,1,10.93769385,22.54485379,0.485152574,1.3,N,1.333333333
2684,2,0.96969697,15.32046986,27.5235655,0.556631003,1.133333333,N,1.166666667
2685,1,0.9375,63.14630281,112.2895557,0.562352415,1.083333333,N,1.083333333
2686,3,0,266.597544,298.2022645,0.894015826,1.06284658,N,0.693160813
2687,1,0.708333333,12.63532088,60.67377068,0.208250134,1.346015793,N,0.646087581
2688,6,0.878787879,18.0312169,40.57736256,0.444366409,1.133333333,N,1.2
2689,0,0.576923077,47.98573862,78.74267514,0.609399395,0.9,N,1
2690,24,0.048387097,206.3992297,229.7377657,0.898412279,2.1,A,3.266666667
2691,1,0.222222222,182.9994592,182.5511249,1.002455939,0.931098696,A,1.024208566
2692,2,0.939393939,78.50459862,133.1533412,0.589580388,1.133333333,N,0.833333333
2693,4,1,5.333007803,26.28575607,0.202885844,1.4,A,2.833333333
2694,0,1,5.482085358,21.62626027,0.253492064,1.355206847,N,4.089396101
2695,0,0.696969697,30.2535581,86.44753949,0.349964363,1.133333333,N,1.133333333
2696,4,0.754385965,136.2216654,109.3659577,1.2455582,1.933333333,A,2.3
2697,0,0.15,187.3925669,244.2477034,0.767223455,1.020408163,N,1.068999028
2698,7,1,14.38152382,10.94944111,1.313448209,0.966666667,N,0.966666667
2699,23,0.919354839,65.13493873,72.71618598,0.895741957,2.1,A,2.233333333
2700,0,0.8125,84.09873952,75.27887798,1.1171625,1.1,N,1.1
2701,1,0.68,175.1081325,159.4572769,1.098150777,1.220095694,N,0.645933014
2702,0,0.620689655,89.94092922,154.7923963,0.581042295,1,N,1.066666667
2703,0,0.875,87.05428407,62.64730589,1.389593421,1.1,N,1.166666667
2704,1,0.678571429,31.03999318,89.79018372,0.345694728,0.966666667,N,1.233333333
2705,0,0.916666667,77.75412969,56.64905764,1.372558219,1.271617497,N,0.712105799
2706,0,1,5.161743757,20.54196481,0.251277996,1.2,N,1.266666667
2707,5,1,4.080725259,18.37796658,0.222044438,1.533333333,N,1
2708,2,0.777777778,181.6114564,154.845633,1.17285488,1.333493513,A,1.477654974
2709,3,0.766666667,33.38284076,72.41725954,0.460979067,1.033333333,N,0.666666667
2710,3,0.272727273,127.3325553,256.9766015,0.495502527,1.133333333,N,1.1
2711,0,1,3.139687706,4.7283865,0.664008263,1.4,N,2.9
2712,0,1,12.20427826,40.83529561,0.298865922,1.366666667,N,1.433333333
2713,0,0,14.8117821,14.79677142,1.001014456,0.904977376,N,1.282051282
2714,0,0.333333333,32.09009669,75.61725167,0.424375337,1.084598698,N,1.301518438
2715,0,1,7.378124992,20.80460983,0.35463895,1.266666667,N,1.3
2716,1,0.55,97.32014417,111.5263117,0.872620485,1.366666667,N,0.933333333
2717,1,0.517241379,93.88729554,150.9654306,0.621912548,1,N,1.033333333
2718,2,0.929577465,314.242221,394.0430945,0.797481863,1.2,N,0.983333333
2719,0,0.939393939,31.70151249,41.81581379,0.758122576,1.133333333,N,1.2
2720,0,0.46875,82.80770755,206.6988327,0.400620103,1.1,N,1.066666667
2721,4,0.027777778,150.3137158,233.3046046,0.644280965,1.233333333,N,0.766666667
2722,1,0.766666667,13.53396417,75.64912643,0.178904434,1.033333333,N,1.033333333
2723,0,0.611111111,97.03604407,79.67687531,1.217869597,1.203547297,A,2.470439189
2724,7,0.931818182,45.55719708,28.57459399,1.594325263,1.5,A,4.7
2725,0,0.947368421,10.38539865,38.10640424,0.272536831,1.3,N,1.366666667
2726,0,0.666666667,14.13411627,24.47405957,0.577514173,1.144492132,N,1.287553648
2727,0,1,11.88147254,34.93378932,0.340114049,1.483333333,N,3.1
2728,6,0.975609756,108.8214707,116.0817382,0.937455558,1.399505396,N,0.775629496
2729,21,0.540816327,120.5602408,112.0802376,1.075660111,1.65,A,3.85
2730,0,0.896551724,24.85944046,29.08893919,0.854601135,1,N,0.866666667
2731,1,0.897435897,38.16873208,101.1502217,0.377346994,1.333333333,N,1.3
2732,0,0.5,17.1787983,77.76523073,0.2209059,0.9,N,0.8
2733,0,0.416666667,116.3234668,169.1205615,0.687813863,1.097132826,N,1.272674078
2734,1,0.8,72.28130254,123.7612204,0.584038379,1.2,N,1.233333333
2735,7,0.392857143,103.1094822,162.6307407,0.634009793,0.966666667,N,2.966666667
2736,3,0.111111111,110.3966177,245.4911107,0.449697007,0.847936687,N,0.932730356
2737,0,0.9375,71.66898576,69.79886204,1.02679304,1.1,N,1.133333333
2738,16,0.955555556,13.92044166,57.84754432,0.240640149,1.533333333,N,1.666666667
2739,0,0.575757576,86.89869656,114.0325541,0.762051655,1.133333333,N,1.233333333
2740,4,0.652173913,123.4656836,91.68862438,1.34657581,1.566666667,A,1.633333333
2741,15,0.641025641,77.34444869,139.5352948,0.554300249,1.333333333,N,0.7
2742,0,0.5,107.2199463,107.8684462,0.993988048,1.084062381,A,4.393305439
2743,2,0.433333333,44.82434412,119.7009309,0.37446947,1.033333333,N,1.066666667
2744,1,0.538461538,116.6124213,71.85053932,1.622986026,1.092611863,A,2.341311134
2745,2,0.529411765,78.11255513,144.4053419,0.540925662,1.166666667,N,1.033333333
2746,5,1,17.15247571,34.7646232,0.493388799,1.286048324,N,1.052221356
2747,2,0.733333333,82.79946068,92.66944622,0.893492559,1.533333333,A,1.7
2748,7,0.825,25.21802078,93.23712991,0.270471869,1.366666667,N,0.6
2749,1,1,6.995667704,16.94716194,0.412792875,1.5,N,4.7
2750,4,0.948717949,74.60174347,53.34025809,1.398601097,1.333333333,N,0.766666667
2751,1,0.967741935,50.39638039,40.94774387,1.230748648,1.05,N,1.066666667
2752,3,0.366666667,215.057932,229.7588159,0.936016018,1.033333333,N,1.033333333
2753,3,0.766666667,29.30831636,60.93688758,0.48096182,1.033333333,N,1.1
2754,8,0.466666667,169.547399,174.6763801,0.970637238,1.033333333,A,3.166666667
2755,1,0.166666667,160.4383734,228.3375192,0.70263693,1.233333333,N,1.133333333
2756,0,0.96969697,17.62603425,43.74379916,0.402937893,1.133333333,N,1.166666667
2757,12,0.925,128.1847277,149.3424847,0.858327274,1.366666667,N,0.833333333
2758,6,0.904761905,48.32873473,65.00369885,0.743476688,1.433333333,N,1.066666667
2759,0,0.888888889,12.64787613,20.9239646,0.604468435,0.933333333,N,0.966666667
2760,0,0.258064516,157.4360344,301.9472299,0.52140248,1.066666667,N,0.7
2761,1,0.310344828,237.3355738,290.0166642,0.818351506,1,N,0.9
2762,0,0.75,37.74144949,70.6276432,0.534372206,0.966666667,N,0.966666667
2763,8,0.925,10.7532781,57.4737233,0.187099034,1.366666667,N,1.433333333
2764,0,1,9.83262245,21.35192153,0.460502931,1.160253868,N,1.190003967
2765,0,0.333333333,4.694525268,18.45253012,0.254410926,1.290536069,N,4.268696228
2766,3,0.888888889,8.78203752,22.31334642,0.393577788,1.221603086,N,1.350192885
2767,1,0.970149254,53.56669561,64.49362456,0.830573502,1.24618204,N,1.081246182
2768,9,1,11.37187075,40.8221073,0.27857138,1.4,N,1.366666667
2769,0,1,5.27767625,19.01281853,0.277585159,1.233333333,N,2.566666667
2770,0,0.696428571,26.28074744,101.8890987,0.257934831,0.998248687,N,0.788091068
2771,1,0.068965517,136.8284466,219.6826329,0.622845989,1,N,0.6
2772,2,0.868421053,14.17223354,76.54397822,0.185151515,1.3,N,1.233333333
2773,3,0.862068966,34.2484917,54.31651173,0.630535552,1,N,1.033333333
2774,0,1,5.246205842,10.57850471,0.495930756,1,N,1.033333333
2775,0,0.678571429,281.8474716,256.9593756,1.096856151,0.966666667,N,1.166666667
2776,3,0.636363636,12.90658208,100.7496855,0.128105433,1.133333333,N,0.8
2777,6,0.675,23.44592602,95.05656912,0.246652349,1.055975275,N,1.081730769
2778,0,0.833333333,77.8716311,139.7518695,0.55721352,1.233333333,N,0.8
2779,0,0.307692308,86.33042466,136.5283853,0.632325831,0.9,N,0.9
2780,1,0.470588235,124.38991,201.3959041,0.617638728,1.166666667,N,1.2
2781,23,0.431034483,160.5850337,208.2117518,0.771258261,1.95,A,1.216666667
2782,1,0.375,27.49635217,67.2280071,0.409001447,1.06918239,N,0.628930818
2783,1,0.076923077,238.8234867,512.3410323,0.466141635,1.020665323,N,2.305947581
2784,0,1,5.527707984,31.26631519,0.176794354,1.133333333,N,3.466666667
2785,4,0.37037037,81.31970534,159.3818444,0.510219377,0.933333333,N,0.9
2786,0,0.958333333,154.0889848,141.7582454,1.086984284,0.833333333,N,1.133333333
2787,4,0.951219512,49.31584009,89.52170361,0.550881385,1.4,N,0.566666667
2788,7,0.95,34.33100448,22.12189714,1.55190146,1.366666667,A,1.433333333
2789,0,0.75,30.52421811,87.05058867,0.350649187,1.233333333,N,3.766666667
2790,0,1,4.462666722,7.270402197,0.613812909,1.185443852,N,3.666605403
2791,0,0.939393939,19.01605225,58.25124432,0.326448859,1.133333333,N,1.166666667
2792,2,0.904761905,66.90399952,91.03803521,0.73490162,1.433333333,N,1
2793,0,0.083333333,138.7778594,240.7666028,0.576399957,1.027115859,N,0.94494659
2794,1,0.78125,106.3078208,69.93084141,1.520185066,1.1,A,1.133333333
2795,10,1,8.835732875,21.33437209,0.414154813,1.333333333,N,1.366666667
2796,0,0.962264151,28.1877496,45.25429918,0.622874514,0.9,N,0.933333333
2797,0,0.973684211,12.56813264,56.20062154,0.22362978,1.3,N,0.8
2798,1,0.028571429,125.4770405,194.6344996,0.644680366,1.2,N,1.133333333
2799,8,0.653061224,119.7868055,136.4950562,0.877590799,1.666666667,A,4.166666667
2800,0,0.678571429,65.0599714,131.8919576,0.493282324,0.966666667,N,2.9
2801,11,0.791666667,142.2992843,106.4783506,1.336415182,1.440645409,A,0.63388398
2802,4,0.846153846,87.47949678,63.24482322,1.383188257,1.333333333,N,0.9
2803,0,0.4,90.77374712,152.4978531,0.595246066,1.033333333,N,1.033333333
2804,0,1,13.30880096,18.40110155,0.723261101,1.2,N,2.533333333
2805,2,0.571428571,186.7047017,162.3953666,1.149692295,1.238304898,N,0.990643919
2806,2,0.75,32.29785497,110.9920138,0.290992603,1.366666667,N,0.8
2807,47,0.042553191,197.3068583,129.4030958,1.524746043,1.6,A,4.733333333
2808,0,0.382352941,173.4539913,205.559179,0.843815354,1.166666667,N,1.1
2809,1,0.966666667,22.59373686,24.14504548,0.935750437,1.033333333,N,0.966666667
2810,0,1,5.490323959,17.17439445,0.319680788,1.3,N,1.3
2811,6,1,14.3695457,37.66150031,0.381544696,1.34569378,N,2.736244019
2812,0,0.153846154,77.01510995,58.57753119,1.314755135,1.060070671,N,0.83291267
2813,0,1,8.261544032,44.72955543,0.184699891,1.259093453,N,1.259093453
2814,0,0.984126984,18.30710292,25.99952973,0.704132079,1.071069954,N,2.209081781
2815,0,0.625,118.6606324,71.00234738,1.671221259,1.329509906,N,1.016684046
2816,17,0.632653061,112.3669373,112.7512519,0.996591483,1.666666667,A,0.9
2817,25,0.745098039,105.750482,96.58782992,1.094863422,1.733333333,A,4.233333333
2818,4,1,8.125138629,49.20675061,0.165122438,1.2,N,0.666666667
2819,4,0.909090909,12.43982746,32.97540255,0.377245659,1.492860234,N,0.713976633
2820,3,1,3.170661328,7.285720105,0.435188462,1.333333333,N,1.4
2821,0,0.64516129,36.23832294,87.12800998,0.415920471,1.066666667,N,1.1
2822,0,0,194.2497464,212.6425798,0.913503526,1.102555128,N,1.102555128
2823,0,1,17.00916418,26.69192225,0.637240137,1.033333333,N,1.066666667
2824,0,0.929824561,46.65444143,69.30841552,0.673142519,0.966666667,N,1
2825,2,0.868421053,15.99879267,65.87544846,0.242864269,1.3,N,1.4
2826,0,1,4.544699866,12.28084799,0.370064011,1.133333333,N,7.166666667
2827,2,1,4.464015865,11.18591599,0.399074682,1.233333333,N,1.266666667
2828,1,0.783783784,20.00985697,82.44339622,0.242710246,1.266666667,N,2.5
2829,0,1,10.28030551,32.9121635,0.31235581,1.466666667,N,0.866666667
2830,0,0.4,230.16902,190.8712247,1.205886431,1.038388924,A,1.038388924
2831,5,0.372093023,298.8740787,233.9646801,1.277432468,1.388304586,A,0.694152293
2832,0,0.708333333,15.67228981,29.04125075,0.539656158,0.833333333,N,0.866666667
2833,2,0.419354839,276.6680611,261.9545362,1.056168239,1.066666667,A,4.133333333
2834,0,0.971428571,23.86978081,50.88551692,0.469087911,1.2,N,1.233333333
2835,0,0.785714286,44.79508459,68.14490509,0.657350458,0.966666667,N,1.033333333
2836,2,1,10.02838196,41.76496436,0.240114702,1.433333333,N,0.833333333
2837,1,1,10.28985308,23.88303384,0.430843633,1.133333333,N,1.133333333
2838,0,0.36,108.3072885,146.2731133,0.740445637,0.866666667,N,0.866666667
2839,2,0.96969697,17.91121526,29.77928064,0.601465679,1.133333333,N,1.166666667
2840,1,0.793103448,33.94371007,50.00418066,0.678817443,1,N,0.6
2841,3,0.970588235,28.75699357,21.70545904,1.32487378,1.225577265,N,2.468916519
2842,0,1,7.235268369,9.726189667,0.743895463,1.260504202,N,3.970588235
2843,3,0.470588235,122.0228359,174.9997887,0.69727419,1.166666667,N,1.033333333
2844,0,1,5.58240042,17.98678141,0.310361275,1.133333333,N,1.166666667
2845,1,0.72,32.33203868,40.98034289,0.788964572,0.866666667,N,0.833333333
2846,4,1,6.741147308,17.89386883,0.376729447,1.533333333,N,0.9
2847,6,0.772727273,123.6947234,149.423486,0.827813128,1.5,N,1.633333333
2848,2,0.916666667,83.13265633,118.5011457,0.701534621,1.233333333,N,0.966666667
2849,1,0.873015873,89.40348591,140.694934,0.635442111,1.066666667,N,1.066666667
2850,1,0.416666667,70.51040471,66.23690681,1.06451838,0.957760314,N,1.105108055
2851,17,1,4.749985082,27.97368558,0.169801904,1.466666667,N,1.5
2852,3,0,246.5082103,301.8533248,0.816648982,1.133333333,N,0.733333333
2853,0,0.945945946,9.872298471,50.28707028,0.196318823,1.266666667,N,1.233333333
2854,24,0.941176471,47.17881881,52.34185524,0.901359315,2.3,A,2.333333333
2855,2,0.357142857,104.6286645,163.5872349,0.639589419,0.966666667,N,0.933333333
2856,31,0.759259259,106.2477869,118.7513155,0.894708294,1.833333333,A,4.566666667
2857,4,0.952380952,8.255936439,43.30792892,0.19063337,1.433333333,N,3.066666667
2858,1,1,10.54346485,24.97523339,0.42215681,1.466666667,N,3.033333333
2859,1,0.714285714,243.2794285,403.4597368,0.602983164,0.966666667,N,0.933333333
2860,2,0.857142857,165.0429532,128.5467154,1.2839142,1.433333333,N,0.666666667
2861,32,0.576271186,122.8018881,129.5178786,0.948146228,1.983333333,A,4.583333333
2862,9,0.967213115,17.68076831,42.58997375,0.415139216,1.314673452,N,1.335877863
2863,2,1,12.95175593,17.61339381,0.735335624,1.2,N,0.6
2864,1,1,11.15142912,34.96592482,0.318922756,1.466666667,N,0.833333333
2865,0,0.023809524,417.2575307,206.8593225,2.017107693,1.433333333,N,0.833333333
2866,17,0.954545455,9.373436212,57.65404533,0.16258072,1.375585898,N,0.88648869
2867,2,1,3.206257348,7.196190983,0.445549229,1.333333333,N,0.933333333
2868,6,1,4.724232243,41.22559043,0.114594653,1.5,N,0.866666667
2869,2,0.938461538,82.53799334,144.8516016,0.569810706,1.1,N,1.066666667
2870,0,0.931034483,11.58713171,32.70268648,0.354317426,1,N,1.033333333
2871,2,0.533333333,50.32054734,89.43097521,0.562674702,1.033333333,N,1
2872,7,0.982142857,90.96951527,86.43027732,1.052519072,1.436733322,N,1.184674845
2873,14,0.905660377,67.70109391,58.78192895,1.151733111,1.8,A,3.9
2874,2,0.9375,75.96132869,70.5054065,1.077383033,1.275637819,N,0.900450225
2875,1,0.970588235,14.6965358,13.64459161,1.077096055,1.166666667,N,1.2
2876,0,0.375,46.54481446,31.37349672,1.483571145,0.972540046,N,0.800915332
2877,13,0.972972973,32.95203731,34.47355401,0.955864234,1.266666667,N,1.3
2878,0,1,5.773502692,16.65000158,0.346756885,1.433333333,N,1.466666667
2879,0,1,10.3053789,26.6297931,0.386986818,1.083333333,N,4.383333333
2880,1,1,6.262626263,13.99637016,0.447446459,1.166666667,N,1.2
2881,4,0.612903226,86.84795853,155.2052405,0.559568467,1.066666667,N,1.066666667
2882,0,0.7,30.89902323,95.19288746,0.324593823,1.033333333,N,1.133333333
2883,9,0.34375,122.0376106,183.9987294,0.663252464,1.1,N,0.633333333
2884,0,0,167.5536559,270.198589,0.620112994,1,N,0.933333333
2885,4,0.875,16.8824053,67.07876447,0.251680326,1.1,N,1.1
2886,1,0.942857143,23.97665227,36.6769541,0.653725285,1.2,N,0.866666667
2887,3,0.357142857,174.0872694,151.8710827,1.146283192,1.415984896,A,1.132787917
2888,3,0.918918919,21.8965331,53.5326138,0.409031645,1.266666667,N,1.333333333
2889,0,0.365853659,150.1029276,164.4853506,0.912561071,1.4,A,1.2
2890,0,0.916666667,29.93795549,66.44568819,0.450562803,1.233333333,N,1.266666667
2891,3,0.956521739,58.20346508,95.24030685,0.611122192,1.343624929,N,0.743281875
2892,0,1,27.22521113,42.6725633,0.638002712,0.95,N,0.966666667
2893,4,0.952380952,49.18302746,33.53419553,1.46665297,1.433333333,A,4.466666667
2894,1,0.833333333,14.86843283,60.64558204,0.245169266,1.233333333,N,0.833333333
2895,0,0.583333333,33.21592429,93.28471143,0.356070398,0.833333333,N,1
2896,0,1,9.904903325,20.68055709,0.478947607,1.333333333,N,1.366666667
2897,0,0.8125,85.14071925,140.0757521,0.607819112,1.1,N,1.1
2898,1,0.984848485,43.42614851,50.57988519,0.858565581,1.116666667,N,1.15
2899,0,0.40625,117.456176,206.0202707,0.570119511,1.1,N,1.066666667
2900,5,0.384615385,105.2918062,144.4996271,0.728664899,1.160126038,N,0.773417359
2901,0,1,3.553345273,23.2327624,0.152945449,1.533333333,N,4.566666667
2902,23,0.891891892,38.49714507,44.91418429,0.857126667,1.266666667,N,2.633333333
2903,0,0.866666667,30.45564925,28.1602158,1.081513347,1.033333333,N,1.033333333
2904,0,0.684210526,154.993473,160.4550285,0.965962079,1.118568233,A,2.4049217
2905,1,0.949367089,16.15486362,49.69752912,0.325063719,1.333333333,N,2.833333333
2906,0,0,5.879447358,10.83610284,0.542579509,1.014760148,N,3.413284133
2907,16,0.888888889,68.34067722,66.61342362,1.025929512,1.833333333,A,0.633333333
2908,1,0.870967742,84.69221691,135.6836599,0.624188771,1.066666667,N,1.1
2909,1,0.8125,45.21591678,63.20230344,0.715415647,1.1,N,1.2
2910,1,0.904109589,10.60639964,60.0321416,0.176678682,1.233333333,N,1.3
2911,0,0.153846154,177.6734583,240.6558446,0.738288565,0.9,N,0.9
2912,40,0.930555556,48.36899887,67.29062304,0.718807416,2.433333333,A,0.6
2913,1,0.970588235,13.85128058,13.60602686,1.018025374,1.166666667,N,1.2
2914,0,0.875,32.07904608,64.18788422,0.499767931,0.95,N,0.95
2915,3,1,6.055074168,15.86690182,0.381616666,1.533333333,N,1.55
2916,4,1,6.676182037,22.29804892,0.299406556,1.384083045,N,1.24567474
2917,12,0.740740741,75.87987108,66.38364035,1.143050768,1.833333333,A,4.3
2918,2,1,11.40780729,27.24216286,0.418755564,1.116666667,N,1.116666667
2919,2,0.871794872,41.37455314,103.6142972,0.399313167,1.333333333,N,1
2920,0,1,7.124094091,12.03106033,0.592141831,1.226341136,N,1.243140329
2921,0,0.947368421,72.98210135,112.0670603,0.651235976,0.966666667,N,0.966666667
2922,0,0.785714286,18.68444186,53.21932831,0.351083759,0.966666667,N,0.966666667
2923,3,0.946428571,12.72121068,57.77604716,0.220181395,1.54583258,N,1.60007232
2924,0,0.882352941,26.30745979,50.02733668,0.52586169,1.166666667,N,3.666666667
2925,6,0.377777778,138.4865476,119.5621124,1.158281205,1.533333333,A,0.866666667
2926,1,0.714285714,105.5046419,95.19832926,1.108261486,1.287922152,A,4.550658271
2927,1,0.904761905,10.35652378,62.63798965,0.165339339,1.433333333,N,0.833333333
2928,18,1,15.08141474,53.18856661,0.283546177,1.3,N,1.3
2929,0,0.818181818,35.1630009,60.75622968,0.57875548,1.133333333,N,1.166666667
2930,4,0.828571429,69.98008724,141.6886135,0.493900572,1.2,N,0.633333333
2931,1,0.083333333,125.7687973,209.4228975,0.600549409,0.833333333,N,0.8
2932,1,0.864864865,116.9795005,186.8617968,0.62602149,1.266666667,N,1.266666667
2933,1,1,18.03627034,33.41428703,0.539777201,1.011878575,N,3.057633084
2934,2,0.725,64.33467947,98.35713096,0.654092681,1.366666667,N,1.266666667
2935,0,0,147.0932001,231.6647814,0.634939843,0.890363128,N,3.509078212
2936,0,1,7.486064442,8.259996414,0.906303595,1.1,N,1.166666667
2937,0,1,17.66843238,29.98964638,0.589151074,1.133333333,N,1.166666667
2938,0,0.0625,154.6696998,237.4095799,0.651488874,0.933040615,N,0.933040615
2939,1,0.027777778,80.77981607,230.988549,0.349713509,1.233333333,N,0.8
2940,7,0.632653061,130.463768,159.6238526,0.817320005,1.666666667,A,0.666666667
2941,5,0.625,144.4873754,185.6586933,0.778241906,1.366666667,A,1.4
